url,length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
https://www.mailcontrol.com/sr/HJ8_zdFIAPjGX2PQPOmvUhBG2SIKse0T-rN_Za7l9N441hZoGuj2mY-sX8cLkVl7nK6LOCKk6cacrfMeL1fPjw=x-scanned-by:,131,19,0,2,4,0,0,0,0,1,2,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0.114503817,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,6,1,3,1,31,11,31,9.818181818,7.0,10.44444444,0,0,0,0,0,0,13,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,594,7440,458473,0,1,3,phishing
http://tintaglia.nocdirect.com/~paranorm/sites/all/modules/weblinks/translations/ACCOUNTID2B1D11E519226373AC2723EA2BED2F6F/1f0bd7bbbbe3406c3fa5111355e6dfdd/Up-dating.php,169,23,1,3,1,0,0,0,0,0,0,1,0,11,0,1,0,0,0,0,0,0,0,0,1,0.213017751,0.0,0,0,0,0,0,3,0,0,1,0,0,0,13,15,2,9,2,41,9,41,11.23076923,9.0,11.63636364,1,0,0,0,0,0,17,0.882352941,0.117647059,0,0,0,0.0,0,0.5,0,0,75.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,1271,6764,417046,0,1,2,phishing
http://chinajinfang.com/cs/,27,16,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,12,2,12,12,2,7.0,12.0,2.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,753,5090,0,1,1,0,phishing
http://christmascartoons.org/wp-includes/ID3/mail.php,53,21,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.018867925,0.0,0,0,0,0,0,2,1,0,0,0,0,0,6,1,2,17,2,17,17,8,6.166666667,17.0,4.0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,350,4397,0,0,1,2,phishing
http://appleid.dk-login-id-customer-found.bluedogtimberworks.com.au/?kjh34f=,76,60,0,4,4,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.026315789,0.0,0,0,0,0,0,3,0,0,0,0,1,0,8,1,2,2,6,18,18,6,6.625,6.714285714,6.0,1,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,-1,0,0,1,0,phishing
http://viewitem.eday.de.ws.isapi.dllsign.inusingssl1puserid.naxpmj9pkjb2bqne4pm1piqrjpy.huesofgray.com/?widerruf@shirts-und-strass.de,133,95,0,10,2,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.037593985,0.052631579,0,0,0,0,0,3,0,0,0,0,0,0,14,4,2,2,2,27,27,8,7.714285714,9.222222222,5.0,1,0,0,0,0,0,19,0.6315789470000001,0.368421053,0,2,0,0.0,0,0.0,0,1,33.33333333,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,681,4045,0,0,1,0,phishing
http://donplitka.in.ua/includes/js/up/aicces/myaccount,54,15,0,2,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,2,2,9,2,9,9,9,6.0,9.0,5.4,3,0,0,0,0,0,26,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,254,2668,0,0,1,0,phishing
http://comersio.com/modules/mod_stats/course/mycours.htm,56,12,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,3,8,3,8,8,7,5.571428571,8.0,5.166666667,0,0,0,0,0,0,21,0.7142857140000001,0.285714286,0,0,0,1.166666667,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,16.66666667,0,0,1,1,0,0,236,6833,0,0,1,0,phishing
http://likeshare.hop.ru/#identifier,35,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,3,11,11,9,11,7.666666667,6.0,11.0,0,0,0,0,0,0,16,0.125,0.875,0,0,0,0.642857143,0,0.0,0,0,0.0,0,50.0,50.0,0,0,0,0.0,0,0,0,1,0,0,52,7253,943419,0,1,1,phishing
http://www.livingwagenyc.org/files/poster/scan/pdfonline,56,21,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,3,3,3,4,13,13,9,6.666666667,8.0,6.0,0,0,0,0,0,0,16,0.9375,0.0625,0,0,0,0.0,0,0.0,0,0,0.0,0,87.5,12.5,0,0,0,100.0,0,0,0,1,1,0,170,3848,0,0,1,4,phishing
https://nineled.com/Suncorp-user,32,11,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,4,7,4,7,7,7,6.0,7.0,5.5,0,0,0,0,0,0,34,0.588235294,0.411764706,0,0,0,0.071428571,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,50,1777,2408885,0,1,3,phishing
http://atpscan.global.hornetsecurity.com/index.php?atp_str=iwbJSC5r_fvjexWtZ0APVWAaNFBb5w5RaWbWfiVG2tJ7l3sMCHkJIzo6IzYwZmRmNjNlOWYwMSM6OiOB3TRcMGuLLky4VNdgcmDW,159,33,0,4,0,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.06918239,0.0,0,0,0,0,0,3,0,0,0,0,3,0,9,3,3,6,3,91,14,91,15.55555556,9.0,18.83333333,1,0,0,0,0,0,19,0.894736842,0.105263158,0,0,0,1.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,33.33333333,0,0,0,1,0,0,249,3768,310424,0,0,4,phishing
http://www.diadosnamorados-american.com/produto/review.php,58,32,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,6,3,3,3,3,15,15,7,7.0,8.666666667000001,5.333333333,1,0,0,0,0,0,99,0.212121212,0.787878788,0,2,0,0.115384615,0,0.141025641,0,1,25.71428571,0,0.0,100.0,0,0,0,14.28571429,0,0,0,1,1,0,294,70,0,0,1,0,phishing
http://attention.solution.valid.clearpointsupplies.com/klhv8yofibkjvjhv3g4554y45y54/,84,47,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.119047619,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,3,5,5,28,28,18,28,13.6,10.0,28.0,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,358,1834,0,0,1,0,phishing
http://palicky.sk/859CAED28EBA317ED64AD36778642733/,51,10,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.411764706,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,7,32,32,7,32,19.5,7.0,32.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,110,4312,0,0,1,2,phishing
https://monagentimmobilier.net/cbrn/hnc.html,44,22,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,18,3,18,18,4,7.25,18.0,3.666666667,0,0,0,0,0,0,20,0.85,0.15,0,1,0,0.0,0,0.0,0,1,75.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,174,557,0,0,1,0,phishing
https://propiedadesusadas-bancofalabella.enlaceinmobiliario.cl/home,67,54,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,4,1,4,14,4,18,18,4,13.25,16.33333333,4.0,0,0,0,0,0,0,30,0.7666666670000001,0.233333333,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,188,-1,306001,0,0,2,phishing
http://king-sport.it/magmi/g/,29,13,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,4,1,5,5,5,3.75,4.5,3.0,0,0,0,0,0,0,12,0.75,0.25,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,92.30769231,0,0,0,1,0,0,56,1771,0,0,1,0,phishing
http://sma.naturealtree.com/mot?jk=Z4NwlHBmcGKEmLqxy5qmnnx0YpGGjIx0fGBkaXy0j2lj/linda.todd7@nhs.net,99,20,0,4,0,1,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.070707071,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,4,2,3,2,44,12,44,8.888888889,7.5,9.285714286,0,0,0,0,0,0,32,0.59375,0.40625,0,3,0,0.153846154,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,112,254,0,0,0,0,phishing
http://viccats.camcam.dns-cloud.net/Verify/YahooVerification/17882d176fd30570eda67c8ff6302d08/,94,28,1,3,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.234042553,0.0,0,0,0,0,0,3,1,0,0,0,0,0,7,4,3,3,6,32,7,32,10.85714286,5.25,18.33333333,0,0,0,0,0,0,31,0.032258065,0.967741935,0,0,0,0.1,0,0.033333333,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,1,0,79,1016,1211946,0,1,2,phishing
http://vieuxshack.com/download/adobe/0bbab0b2b60e16b83f96d7640907934e/login.php?cmd=login_submit&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;id=fa8b97a8d014ec5764083d5f3483fbebfa8b97a8d014ec5764083d5f3483fbeb&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;ses,248,14,1,2,0,0,1,2,0,2,1,0,0,6,0,1,0,20,0,0,0,0,0,0,1,0.237903226,0.0,0,0,0,0,0,2,0,0,0,0,0,0,12,1,3,10,3,64,10,64,18.83333333,10.0,19.63636364,2,0,0,0,0,0,5,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,584,7816,0,0,1,2,phishing
http://www.71zhuan.com/192837560311ocKontaktiert3A2F2F2Fws2FISAPIdllFM2MContact26item3D14276952031426requested3Kundenservice-info@voxtrade.de.html,146,15,1,4,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.260273973,0.133333333,0,0,0,0,0,3,0,0,0,0,1,0,7,5,2,3,2,101,7,101,18.42857143,5.0,23.8,0,0,0,0,0,0,44,0.4318181820000001,0.568181818,0,0,0,0.4,0,0.76,1,1,60.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,156,940,0,0,1,0,phishing
http://www.hitsem.com/images/,29,14,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,3,3,6,6,6,6,5.0,4.5,6.0,1,0,0,0,0,0,5,0.4,0.6,0,0,0,0.666666667,0,0.0,0,1,0.0,0,50.0,50.0,0,0,0,0.0,0,0,0,1,0,0,248,5230,0,0,1,0,phishing
http://magento.cekwa.com/downloader/,36,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,5,10,10,7,10,7.333333333,6.0,10.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,274,90,0,0,1,2,phishing
http://scqijie.com/wp-content/themes/chigue/immowelt.de-sign-in,63,11,0,2,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,1,0,0,2,0,9,1,2,7,2,8,7,8,4.888888889,7.0,4.625,3,0,0,0,0,0,19,0.526315789,0.473684211,0,1,0,0.0,0,0.0,0,1,60.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,1,0,573,-1,6734931,0,0,1,phishing
http://marketinghelper.com.au/themes/sports/wp-content/net/d2ed45a52bc0edfa11c2064e9edee8bf/,92,22,1,2,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0.152173913,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,2,2,15,2,32,15,32,10.14285714,15.0,9.333333333,3,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,-1,0,0,1,1,phishing
http://bit.do/fFMh8,19,6,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.052631579,0.0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,3,3,5,5,3,5,4.0,3.0,5.0,0,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,136,3152,38060,0,1,7,phishing
https://liuyunhuan.qiein.com/plugins,36,20,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,5,7,10,10,7,7.333333333,7.5,7.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,630,1561,0,0,0,0,phishing
http://indiankitchenfood.com/menu/status.php,44,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,3,17,3,17,17,6,7.5,17.0,4.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,285,-1,6720896,0,1,2,phishing
http://decide7dayretourn.com/TANID6PEZODLZETEKDTRCV/036ZJJTMZPZOELDVR/d6e5d8f900MEPDODFZR/TRACK6d9ef356fr,105,21,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.152380952,0.047619048,0,0,0,0,0,1,0,0,0,0,1,0,5,2,15,17,15,22,17,22,18.0,17.0,18.25,0,0,0,0,0,0,20,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,198,168,0,0,1,0,phishing
http://www.theironinnparlour.co.uk/includes/PayPal/app/index,60,27,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,6,5,3,3,3,17,17,8,7.0,10.0,5.5,1,0,0,0,0,0,587,0.969335605,0.030664395,0,0,0,0.055555556,0,0.055555556,0,1,60.0,0,98.31932773,1.680672269,0,0,0,96.91780822,0,0,0,1,1,0,43,3245,0,0,1,0,phishing
http://04de5a73-bfcf-4a49-95ed-e4f8c3f51fde.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,126,61,1,3,4,0,1,0,0,1,2,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0.285714286,0.245901639,0,0,0,0,1,3,0,0,0,0,0,0,12,4,2,4,2,32,20,32,8.666666667000001,8.666666667000001,8.666666667000001,0,0,0,0,0,2,51,0.588235294,0.411764706,0,1,0,0.095238095,0,0.0,0,1,9.090909091,0,50.0,50.0,0,0,0,100.0,0,0,0,1,0,0,168,1659,2580873,0,1,0,phishing
http://cicak2.com.au/assets/fea77264/,37,13,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.162162162,0.076923077,0,0,0,0,0,2,0,0,0,0,0,0,3,2,6,6,6,8,6,8,6.666666667,6.0,7.0,0,0,0,0,0,0,83,0.289156627,0.710843373,0,0,0,0.016949153,0,0.0,0,1,41.66666667,0,100.0,0.0,0,0,0,0.0,0,0,0,0,1,0,0,-1,0,0,1,2,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/4d09410a29cfe04/?cmd=_update&dispatch=4d09410a29cfe04fb&locale=_LU,124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.161290323,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,4,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5816617,0,1,0,phishing
"https://login.live.com.office.flagstarbancorp.myshn.net/gls.srf?urlID=MSNPrivacyStatement&mkt=EN-US&vv=1600&uaid=0bba6edf82de4d0488fd3d7255e54bf6',Ay:'',C9",155,47,1,7,1,0,1,3,0,4,0,0,0,3,0,2,2,0,0,0,0,1,0,0,0,0.141935484,0.0,0,0,0,0,0,3,0,0,0,0,0,0,18,7,2,3,2,36,15,36,7.0,6.333333333,7.333333333,1,0,0,0,0,2,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,677,2975,302094,0,1,1,phishing
http://bajer.info.pl/libraries/bitfolge/XaouFi%20V5/app/index,61,13,0,2,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,0,1,0.049180328,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,1,3,5,3,9,5,9,5.714285714,5.0,5.833333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,22,3630,0,0,1,0,phishing
http://paypal-support-help-inc.blogspot.be/?REDACTED,52,35,0,2,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,6,1,3,3,8,8,8,8,6.0,5.6,8.0,0,1,0,0,0,0,20,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,1,0,6382,0,0,1,3,phishing
http://www.personalportfolio.com.au/login.php,45,28,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,3,3,3,17,17,5,7.0,10.0,4.0,1,0,0,0,0,0,19,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,0,-1,0,0,1,0,phishing
http://secureupdate.appleld.com.duilawyeryork.com/ap/ee82177ae0969fc/?cmd=_update&dispatch=ee82177ae0969fc2b&locale=_,117,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,1,0.1623931619999999,0.0,0,0,0,1,0,3,0,0,0,0,1,0,11,5,2,3,2,17,13,17,8.363636364,8.75,8.142857142999999,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,14,4003,5828815,0,1,0,phishing
https://x2mqj8a.app.link/gzNQm1fEI5?platform=hootsuite,54,16,0,2,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.074074074,0.125,0,0,0,0,0,2,0,0,0,0,0,0,5,2,3,3,8,10,7,10,7.4,5.0,9.0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,2430,1953,4365,0,1,3,phishing
http://archives.subscribermail.com/msg/6e2f7d40e7fa4ff49403f9ca20de27d8.htm,75,27,1,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.24,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,3,8,3,32,14,32,12.0,11.0,12.66666667,0,0,0,0,0,0,21,0.047619048,0.952380952,0,0,0,0.05,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,343,6962,347165,0,1,3,phishing
http://bbgeeks.com/.f/?WejaSaoPKN,33,11,0,2,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,3,2,1,7,1,10,7,10,6.0,7.0,5.5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,228,4886,0,0,1,4,phishing
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/468a8285fe41d75?cmd=_update&dispatch=468a8285fe41d7559&locale=_US,123,46,1,5,0,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,1,1,0,0,0,0.195121951,0.0,0,0,0,1,0,3,0,0,0,0,1,0,13,5,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,phishing
http://ww33.informeapp.me,25,18,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.08,0.111111111,0,0,0,0,1,2,0,0,0,0,0,0,2,3,4,4,0,10,10,0,7.0,7.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,106,260,0,0,1,0,phishing
https://accountbilling-ee.com/account/index?ac=ee,49,21,0,1,1,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,6,5,2,2,2,14,14,7,5.333333333,8.0,4.0,0,0,0,0,0,0,237,0.852320675,0.147679325,0,2,0,0.114285714,0,0.028571429,0,1,88.23529412,0,0.0,0.0,0,0,0,84.32432432,0,0,0,1,1,0,363,2,0,0,1,0,phishing
http://graceleadershipfoundation.org/modules/mod_simplefileuploadv1.3/connect/,78,29,0,2,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0.025641026,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,1,1,25,1,25,25,18,10.16666667,25.0,7.2,0,0,0,0,0,0,26,0.7692307690000001,0.230769231,0,2,0,0.0,0,0.0,0,1,50.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,1,0,591,4522,0,0,1,0,phishing
https://a0606fd403668c961e9c-2735b9aa10f99e23cb0338f1a0bdc577.ssl.cf2.rackcdn.com/uploads/documents/on1034niado3rwu1/Proforma.pdf,129,73,1,5,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.317829457,0.479452055,0,0,0,0,0,3,1,1,0,0,0,0,10,6,3,3,3,32,32,16,10.8,13.0,8.6,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,144,3509,6974,0,0,2,phishing
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk/,123,17,0,5,1,1,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,16,2,2,14,2,14,14,13,6.0625,14.0,5.533333333,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,139,4609,0,0,1,3,phishing
http://paypal-verification.applmanager.com/customer_center/user-455331/,71,35,0,2,2,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0845070419999999,0.0,0,0,0,0,0,2,1,0,0,0,1,0,7,3,4,6,4,12,12,8,7.571428571,9.666666667,6.0,0,0,0,0,0,0,3,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,353,-2,0,0,1,0,phishing
https://prueba.pantoanima.es/libraries/webapps/n/login?cmd=_signin&amp;dispatch=f915618b4d4d1d4248ff8aefd&amp;locale=en_NL,122,20,1,2,0,0,1,2,0,3,2,0,0,6,0,1,0,2,0,0,0,0,0,0,0,0.114754098,0.0,0,0,1,0,0,2,0,0,0,0,0,0,13,2,1,6,1,25,10,25,7.538461538,8.0,7.454545455,2,0,0,0,0,0,18,0.944444444,0.055555556,0,0,0,0.0,0,0.0,0,0,83.33333333,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,1,0,-1,0,0,1,1,phishing
http://www.smartpos.pt/o/ol/,28,15,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,1,3,1,8,8,2,3.5,5.5,1.5,0,0,0,0,0,0,11,0.636363636,0.363636364,0,0,0,0.0,0,0.25,0,1,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,-1,0,0,1,1,phishing
